#word,meaning,option1,option2,option3
indifferent,不感兴趣,保重,歧视,旁观
domesticate,驯养,放牧,养育,饲养
juncture,接合,遗传,流行,牵连
spectacle,展示,可见,体现,可谓
nutritious,有营养成分的,谓语,状语,补语
stationary,固定,灵活,定型,成立
contain,包含,突显,席卷,涌现
departure,离开,逼近,临近,相隔
troubling,令人不安,安心,不满,不好意思
conceive,构思,想法,激动,感恩
endless,无止境的,遍及全世界,电钮,字母
blizzard,暴风雪,雹子,冰晶,冰山
customarily,通常,唯一,特定,上流
nuclei,核子,细胞,白细胞,神经
drag,拖动,耽搁,紧身,以
ornament,装饰物,(个人的)事,困境,年幼
spotlight,重点,微不足道,骨干,卑微
faint,模糊,渎职,画蛇添足,本末倒置
wedding,婚礼,葬礼,伊斯兰教,洗礼
informal,非正式的,边缘,说话声音,(在会议等)作短暂露面
tract,管道,线路,热线,主干线
juicy,多汁液的,两者都不,兄弟关系,藏书室
averse,反对,多心,按捺,可以
inspection,检查,擢升,竞选,民选
rendition,表演,堕胎,对症下药,配药
divergence,分歧,荣誉,不和,世仇
factual,事实,巨流,病势,洪流
temperature,温度,气温,间隔,面积
brim,边缘,相似性,政治性,技术性
breed,养育,保育,收养,遵循
secondary,次要,难得,主干,迫切
coherence,一致,取决,属于,不约而同
nonprofessional,非专业的(人员),非常,起床,渐衰期
duration,持续时间,专门业人员,页,碎块
void,空白,饱和,荒芜,肥沃
archaeological,考古学的,表现,非常,曙光
demolition,破坏,裂缝,陨落,打破
responsive,响应,呼叫,呼唤,提倡
continent,大陆,纬线,赤道,盆地
shed,棚,廨,宫殿,平房
uniform,制服,衬衫,夹克,雨衣
wholesaler,批发商,卖主,经纪人,指挥官
abandoned,被抛弃的,闭目塞听,掉以轻心,歧视
inconclusive,非决定的,印刷字体,监督,功率
persist,坚持,酝酿,推理,公认
enlightenment,启迪,演示,函授,指导
due,到期,吃不消,期满,不迭
dive,跳水,酬应,会友,斗智
reckless,轻率的,要求,项链,加热
morphololgy,形态学,学术,无神论,对数
dump,倾泻,降下,对流,潮流
bust,半身像,病痛,肖像,暴病
portrayal,描画,修订,画像,删除
dietary,饮食,家常,人道,生计
mall,大规模购物中心,洗,规,怀着希望
navigation,航海,宇航,行驶,搭乘
minute,微小,粗劣,深厚,虚弱
shallow,浅的,结算,有希望的,碰
reef,礁,沙石,蛋白石,石灰石
inspect,审查,把关,侦探,追查
sterile,不育,公斤,长官,儿童
traction,牵引,写,举起,抚摸
depot,货站,城楼,核电站,资料库
explicit,明确,公开,可行,可疑
downtown,在市区（的）,是,划(船等),用化学方法得到的
smuggle,走私,囤积,迟暮,投机
cramped,狭窄,紧张,详细,富于
annex,兼并,突破,占据,打破
ken,视野,手掌,局面,顺差
outset,开始,动工,开学,开车
scope,范围,约束,杜绝,妨碍
comprehensive,全面,抽象,错误,拗口
despoil,夺取,荣获,得出,应得
skimp,节省,抽出,浪费,平衡
laborious,费力,最佳,微妙,艰巨
homemade,自制,闭门造车,制片,修理
affected,装模作样,屏息,假装,翘
ham,大腿,有形,加,说话者
stature,声望,名望,盛名,众望
preponderance,（数量或力量上的）优势,相象,岸,事情(件)
dizzy,眩晕,泻肚,发烧,窒息
revolt,起义,推翻,不用,暴动
scrape,刮掉,(工厂的)车间,称赞,某物
replace,代替,露面,出名,保送
buckle,皮带扣环,次,倾听,当地人
desperately,危急,安然,甜美,劳顿
acquaint,使熟知,报时,叮咛,报喜
indiscrimination,歧视,无所谓,置之度外,注意
amplify,放大,变调,切换,壮大
gallantry,勇敢,精明,愚蠢,聪明
harden,使变硬,任何..的事物,废物,法国人的
compatible,相容,溶化,腐败,冰冻
equilibrium,平衡,现存,节省,动态平衡
tender,嫩的,板结,僵硬,酥
accurate,准确,笔误,百步穿杨,不足为训
disciplined,遵守纪律,纠正,富有色彩,不乐意的
unstable,不稳定的,领袖,唇状构造,伤口
subtract,减去,裁员,补发,淘汰
approximate,接近,下列,相反,似乎
grind,磨碎,捕捞,掠过,舀
fiction,小说,短篇小说,散文,神话
floral,花的,宠物,物品,补给
ferromagnetic,铁磁,亲切,不过,赞扬
equal,等于,同辈,同步,同年
receptacle,容器,浏览器,算盘,调节器
squirt,喷出,职业,形势,希望
topsoil,表层土,生长,干(旱)的,定期
junction,汇合处,罗布泊,阿曼,定居点
deserted,荒芜,肥沃,旺盛,饱满
fixed,固定,勉强,板滞,对付
entrenched,（权利、传统）确立的,粗劣,强硬,轻微
elaborately,精细,半自动,人造,雌
forbid,禁止,签证,检察,批准
synthesis,综合,总结,科研,著述
exceed,超越,制约,不可逾越,抑制
bear,负担,包干,退休,辞职
subdue,征服,失利,覆没,沦陷
exertion,尽力,痛快,专门,并非
unrestricted,无限制的,痛快,莫非,无人
appreciable,(数量或变化)很大的,那个,执行者,此外
plumbing,（供水）管道系统,不管怎么说,担心,位较高的
exert,行使,用于,识货,判断
fleeting,短暂,永恒,一会儿,长久
harmonica,口琴,琴弦,钢琴,梆子
bitter,（令人）痛苦的,点头同意,未开发的,煤油
diet,饮食,生涯,午饭,晚餐
subterranean,下,猛攻,收到..的信,在…以下
weather,风化,工业化,多样化,情绪化
depart,离开,逼近,相隔,包围
ionosphere,电离层,层,圆锥体,角落
unravel,松开,披,上身,绕
precarious,不稳定的,糟透,优势,伐木工
dimly,朦胧,透明,不可磨灭,远程
emboss,加浮雕花纹于,(使)接合,太空船,豆腐
desert,沙漠,南沙,草地,半岛
peculiar,奇怪,不用,突然,不够
anesthesia,麻醉,帮倒忙,报复,剥蚀
feeble,微弱,微不足道,强劲,稳健
commentator,评论员,先生,边锋,兽医
negative,否定,推翻,狡赖,确认
confirmation,确认,攻击,推翻,批评
nonconformity,不墨守陈规,喜安静地,归并,成为(表示变化)
cube,立方体,圆锥体,界面,钝角
sediment,沉积物,原生质,金属,整体
garbage,垃圾,宝物,文物,煤渣
diagonal,对角线（的）,养料,磁带,词语
geomagnetic,磁,光电,暑气,核电
peninsula,半岛,沼泽,暗滩,对岸
majority,多数,个别,有些,稀有
option,选项,采样,采种,采光
courthouse,郡政府所在地,(行政)部,机灵,(衣服的)领圈
unconventional,非传统的,医疗,跌倒,经纪人
stash,隐藏处,(钟表等的)针盘,离开,摇晃
sandy,沙的,计数器,(动物)象,原始
aerodynamics,空气动力学,有色,确实,咳嗽
proficiency,熟练,饱经风霜,半路出家,消极
respond,回答,解答,夸大,不问
indefinite,模糊,犯规,画蛇添足,渎职
desirable,令人满意,不平,阴谋,轻松
sickness,疾病,合影,疫病,半身像
proficient,熟练,勤勉,不可救药,消极
rampant,蔓生,调皮,生气勃勃,坚定
vent,通风孔,布告,使人满意的原因,修订(改
identical,完全相同,会见,单元,观察者
hibernation,冬眠,口渴,清醒,睡着
reversible,可逆,心灵,吨,乐意
withdrawal,撤退,摧毁,俘虏,虏获
provision,供应,便于,并行不悖,需要
deciduous,每年落叶,妄自尊大,佃农,有价值的
sole,单独,个别,只好,同步
demolish,破坏,崩裂,撕毁,断头
profound,深刻,细小,深入,有意思
hub,活动中心,必须,人文科学,展览
judgement,判决,公审,究办,开庭
impulse,冲动,余悸,感恩,动心
rarefy,使稀少,艇,已故,油炸
adjoining,毗邻,渗漏,堵车,接近
porcupine,豪猪,黄鼠狼,貘,熊猫
disrupt,使混乱,睡眠,出口企业,出席
staggering,巨大,弱小,稳健,强大
gyration,旋转,滚动,震动,运作
refraction,折光,放射,辐射,衍射
condenser,冷凝器,奖章,课堂,多得不计其数的
verse,诗,补白,长篇,课文
mediate,斡旋,殴打,打伤,让步
solicit,恳求,干涉,试探,哀告
deceive,欺骗,兵不厌诈,任凭,包庇
moat,护城河,北冰洋,洪流,河流
cuticle,表皮,不随意肌,皮肤,腱子
transition,转变,渐变,衍变,变幻
bonanza,幸运,不好,发迹,互惠
revive,使复活,股份,劝说,农业
excess,过度,尤其,多多,多于
generate,产卵,孵化,野生,生长
avoid,躲避,以免,应得,获得
strain,过度的疲劳,舒适,不满,不愧
perceptive,有洞察力,铅,观看,用步子测量
distend,（使）扩大,考虑,提到,训练
mural,壁画,素描,屏条,漫画
dehydration,脱水,干,助长,缩小
devoid,全无,亏损,不足,剩余
colonize,定居,穴居,为生,住院
soundproof,使隔音,电梯,恰当,护士长
abrasive,研磨,灌溉,舀,擦拭
awareness,意识,洞察,得知,精通
wingspan,翼展,收缩,伸缩,拓展
uninhabited,无人居住,在…中获胜,正文,程度
stellar,星的,星座,翅膀,大自然
irradiate,照射,放射,闪电,反射
revere,尊崇,抱屈,哀怨,自尊
orbital,轨道,规章,晚宴,规程
successive,连续,不住,根本,时常
stanza,（诗）节,中止,物体,粉末
sporadically,偶发,忽然,大概,决不
surgery,手术室,蜂房,暗间儿,衣帽间
practical,实际,简直,宁愿,不免
institute,制定,原定,测定,定时
ordinance,法令,总结,指示,民意测验
tortuous,曲折,骨头架子,倾斜,垂直
band,乐队,基金会,管弦乐团,财团
hierarchy,阶层,阶段,博士,总经理
innovative,创新,恶化,新生,好转
drip,水滴,矿泉水,胆汁,液态水
counsel,劝告,游说,激励,鞭策
clam,蛤,挂念,不可能的,联合
bandanna,大手帕,开枪,正确,可能
spoil,宠爱,动情,心爱,百听不厌
pot,罐,便壶,茶壶,平底锅
determinant,决定因素,所有制,补钉,审视
contractor,定约人,掌柜,暴君,业主
locomotive,火车头,绷带,列车,小汽车
abandon,放弃,弃权,摈弃,舍命
allude,影射,反映,标明,可谓
tarnish,晦暗,透明,不可磨灭,清澈
colonial,殖民,港人,土著,印度人
accounting,会计学,科技,科研,高科技
outgrowth,副产物,房屋,邮递员,主要
mortar,灰泥,橙色,打,多半
suppress,镇压,赦免,没收,放逐
intricate,复杂,平衡,纯粹,协调
wool,羊毛,发辫,假发,金发
seemingly,表面上,下列,一般来说,南辕北辙
invariably,不变,定点,定型,机械
mesmerize,施催眠术,(使)变厚(或粗),那些人(东西),畏惧
measures,措施,角度,灸,常规
authenticate,证明…为真,低级,国民,讨论
monochromatic,单色,补色,绿色,乳白色
conversant,亲切,熟知,不痛不痒,必需
entitled,有资格的,旅行,倒出,副词的比较级之后)比
automotive,汽车,卡车,战车,殡车
subsequent,随后,到底,迟早,一度
flake,薄片,滚筒,芯片,气球
sunrise,日出,进入,排出,出来
yolk,蛋黄,鸡蛋,蛋白,精液
commitment,信奉,羡慕,认真,支持
affect,假装,喘气,翘,喘息
homespun,家里纺织,句点,修补,小农
boast,自夸,答复,吹牛,撒谎
popularity,流行,接合,传说,不翼而飞
extremity,末端,右边,民间,眼前
terrain,地势,身材,三角形,多角形
glowing,白热,荧光,热线,闪光
tapeworm,绦虫,壁虎,蜗牛,黄蜂
exalted,崇高,淫猥,妖冶,得寸进尺
jolting,令人震惊,稠的,平的,改正
envelop,把…包住,在..四周(或附近),极大,公共设施
skyrocket,猛涨,改编,压缩,推广
admit,准许进入,电子设备,离题的话,学位
lampshade,灯罩,本生灯,探照灯,灯笼
textile,纺织品,名产,矿产,容器
tornado,旋风,暴风骤雨,顶风,阵风
controversial,引起或可能引起争论的,印记,困难,约定
detective,侦探,检察,追查,禁止
fake,赝品,禁品,必需品,古物
medium,方法,常规,角度,笔法
immobilize,使不动,幻灯片,他们,晚上
unity,结合,互通,纠缠,切断
execute,实施,例行,渐进,振兴
sympathetic,赞成,拥戴,信赖,反对
saturated,渗透,磨光,通风,交通
vacuum,真空,穴位,三维,北方
secrete,隐匿,避风,搜寻,避难
vaccine,疫苗,手术,按摩,注射
absurd,荒谬,笔误,无误,断章取义
location,位置,空缺,前程,议员
whim,随意,痛快,无人,尽可能
deprive,剥夺,斩首,没收,刖
impose,施加影响,或者(表示选择),无疑,共产党政体
apology,道歉,报国,答谢,补报
chilly,寒冷,冰天雪地,阴凉,临时
sac,（生物）囊,额外的人,感谢,打发
secretin,分泌素,嗅,学位,不同
distance,距离,围绕,包围,将近
disciple,门徒,讲师,硕士,博士
architect,建筑师,发明家,技术员,工程师
gravitational,心引力,万有引力,压力,财力
comprehend,领悟,咀嚼,偏爱,喜欢
thigh,大腿,部门,诞生地,挨饿
pasture,牧场,殡仪馆,磁场,股市
pursue,从事,冒险,补救,拼命
alter,改变,工业化,液化,商业化
dietetics,营养学,高科技,科技,课程
amplification,扩大,改编,放开,暴涨
neurotransmitter,神经传递素,企图,疏忽的,男(性)的
excellent,优良,渺茫,传神,高明
saliva,口水,激素,泪水,胆汁
hatchling,人工孵化的鱼苗或小鸟,安排节目,在…里(内,摄影机
backdrop,背景,古迹,场面,幻影
role,角色,鄙人,个人,大家
stimulate,激励,杜绝,加以,助长
scruple,踌躇,如饥似渴,焦急,迫切
conscious,意识到的,展现,不乐意的,接待员
adolescent,青少年,未成年人,芝兰,大小
rhythm,节奏,叠韵,低调,调频
spangle,（使）闪烁,部分,请求,破坏
postpone,推迟,起伏,巩固,加紧
zeal,热情,冷酷,骄矜,爱面子
centigrade,摄氏（温度）的,挤满,油漆业,促进
discerning,眼光敏锐,付款,笔记本电脑,猪肉
colloquialism,白话,家常,私语,套子
acquire,获得,以免,避孕,应得
survivor,生还者,加水,安慰,跟踪
article,物品,植物,宠物,必需品
smother,熄灭,失去,灭绝,爆发
configuration,轮廓,市场,境况,场面
counteract,消除,灭绝,洗刷,横扫
validate,确认,否认,狡赖,干预
silversmith,银器匠,改善的地方,好像是,塞满
conversion,变换,转向,改口,变形
brown,（使）成褐色,全部,写入,碟
grandeur,庄严,幸福,神经过敏,危难
solemn,严肃,俨然,大敌当前,逼人
overtaxed,课税过重,元(加拿大、澳大利亚等国货币单位),地理书,高
chisel,凿子,刀口,纺锤,铲子
bump,碰（伤）,协同工作,疾走,二十
layman,俗人,催促,(植物流出的)白色乳液,(不可数)成绩
polarize,使极化,猪一般的人(指肮脏,许多,游过
leaky,漏的,后面,状况,平常
rebel,叛徒,凶手,白匪,屠夫
sweeping,彻底,一半,只有,截然
divorce,离婚,上门,休,自杀
render,给予,促使,发汗,寄予
yardstick,码尺,宾语,谓语,氨基
utopian,乌托邦式,想像,兴奋,联想
contraction,缩短,浸透,延伸,增多
rainbow,彩虹,硝烟,层云,霜
debtor,债务人,幸运儿,财主,幸存者
escalator,电动扶梯,使加速,贵重,火箭
tide,潮流,奔流,流动,挪动
neon,氖,依赖,切口,裁决
studio,艺术家工作室,实验,在上方,小
mathematics,数学,科研,课程,科技
driftwood,流木,不断,优点,缘故
cavity,腔,染上（病）,(学校的)操场,(工作)日程登记本
vocational,职业,核工程,中保,业务
fumigate,烟熏,众多,变得更好,猪一般的人(指肮脏
remaining,剩余,动态平衡,足够,现存
tragedy,悲惨,治安,安全,不济事
skeptical,怀疑,亲信,半信半疑,确信
shipwreck,船只失事,雹灾,地震,饥荒
perplexing,令人费解,回,侍候,榜样
trumpeter,喇叭手,海军,骑士,退伍军人
interact,互相作用,精华,(用作定语)民间的,穿着
vessel,容器,铁器,名产,矿产
prey,牺牲者,草料,烟火,素食
imaginative,富于想象力的,猛烈,组,(坐立时)大腿的前部
presumably,推测起来,人寿保险,无人,有时候
preliminary,预备,操持,收拾,筹措
comprehensible,可理解的,信徒,抚养者,扫除
shrinkage,收缩,干,缩小,缩短
device,器械,步枪,笪,常规武器
grateful,感激,感动,思维,想象
clan,家族,突厥,异教,维吾尔族
soluble,可溶,首领,密切结合,惊奇
identifiable,可辨认的,他们,免职,因
dated,陈旧,华丽,现有,潮湿
gemstone,经雕琢的宝石,创始人,企图,蔓延
potent,强有力的,非官方,不动声色,隐约
adaptive,适合,对头,不符,不切实际
diversified,多样化的,清晰的(地),卖,(美)玉米
stipulation,规定,仲裁,处决,肯定
motivation,动机,眼光,主意,意思
sunset,日落,猛跌,提前,起伏
cast-iron,铸铁,白铁,白口铁,磁铁
sensitive,敏感,不识时务,本本主义,灵活性
continuum,连续统一体,惊奇,解释,类似的一个
satire,讽刺文学,有人性的,(使)腐烂,见解
defend,辩护,辩白,狡辩,笔战
prerequisite,先决条件,现象,前提,阻尼
gap,差距,局面,特性,弊病
prolific,多产,开学,初步,动工
prospecting,探矿,问世,遥测,采煤
contender,竞争者,不时,神经(方面)的,宣言
choreographic,舞蹈术的,光滑,钢琴家,人
lunar,月的,体系,选票,申请书
responsible,有责任的,(希望等)破灭,沿岸,音乐
lore,口头传说,大浪,倒出,绞死
