#word,meaning,option1,option2,option3
confirmation,确认,推翻,鞭挞,公认
nonconformity,不墨守陈规,火油,弓,谦虚(逊)的
cube,立方体,体,介面,水准
sediment,沉积物,博物,文物,金属
garbage,垃圾,财宝,红宝石,废气
diagonal,对角线（的）,很难满足,差,没有被预订的
geomagnetic,磁,气体,核电,电流
peninsula,半岛,暗滩,岸边,三角洲
majority,多数,对偶,个别,一切
option,选项,采种,采样,采光
courthouse,法院,厂子,法庭,警方
unconventional,非传统的,好处,迟于,急速行进
stash,藏或贮存于一秘密处所,急速行进,汇报,位于
sandy,沙的,猜测,做,修理
aerodynamics,空气动力学,蜂拥,嗜好,在(或向)...的那边
proficiency,熟练,主动,懒惰,不辞辛苦
respond,回答,标榜,不问,对证
indefinite,不明确的,痕迹,位于..顶部,女王
desirable,令人向往,牙齿,裹,为...祈求上帝赐福
sickness,呕吐,咳嗽,感冒,泻肚
proficient,熟练,用功,拖拉,大器晚成
rampant,蔓生,坚定,坚强,安分
vent,通风孔,责任,明信片,牛
identical,同一,同年,取决,同屋
hibernation,冬眠,醒来,饥饿,安眠
reversible,可逆,少年时代(期),…的理由,伸
withdrawal,收回,免费,豁免,解散
provision,供应,供给,相对,并行不悖
deciduous,每年落叶,会见,达最低点,肥肉
sole,鞋底,布鞋,冰鞋,便鞋
demolish,破坏,打破,破裂,滑落
profound,深刻,温和,粗劣,有意思
hub,轮轴,钉子,螺丝钉,活塞
judgement,判决,收拾,惩戒,开庭
impulse,冲动,幻想,感恩,想象
rarefy,使稀少,处理,体谅,盲的
adjoining,毗邻,临近,堵车,通风
porcupine,豪猪,黑貂,貘,豺
disrupt,使混乱,(用肉或水果做成的)馅饼,于是,明亮
staggering,巨大,轻微,微不足道,光明
gyration,旋转,运转,震动,跳动
refraction,折光,发光,叮当,反射
condenser,电容器,喇叭,雷达,二极管
verse,诗,作文,补白,长篇
mediate,斡旋,驯服,投降,打伤
solicit,恳求,哀求,不情之请,询问
deceive,欺骗,糊弄,欺瞒,放任
moat,护城河,小河,海湾,东海
cuticle,表皮,头皮,皮肤,眼皮
transition,转变,变脸,形成,变幻
bonanza,富矿带,意见,改进,两个
revive,使振奋,伦理,血液,工业
excess,过度,百般,相当,忍受
generate,造成,致死,发汗,引人注意
avoid,躲避,避孕,幸免,消防
strain,血统,体系,系列片,互联网络
perceptive,感知,丹心,良心,存心
distend,（使）扩大,需要,生物,极小
mural,壁画,白描,题花,漫画
dehydration,脱水,助长,干,紧缩
devoid,全无,剩余,相差,动态平衡
colonize,定居,穴居,下榻,住院
soundproof,使隔音,晚的,优胜杯,伟大
abrasive,研磨,打扫,舀,捕捞
awareness,意识,得知,知悉,记住
wingspan,翼展,伸出,掉落,遮掩
uninhabited,无人居住,旁边,出口企业,革命
stellar,星的,星座,北斗星,插座
irradiate,照射,辐射,反射,惊涛骇浪
revere,尊崇,令人钦佩,向往,买帐
orbital,轨道,定规,晚宴,规章
successive,连续,一度,原先,随时
stanza,（诗）节,水平,绘制地图,漂亮
sporadically,偶发,不见得,突然,人寿保险
surgery,外科,地理,代数,练习
practical,实际,不免,简直,虽然
institute,制定,预定,备案,报到
ordinance,法令,总结,通报,小结
tortuous,曲折,清瘦,规则,笔挺
band,联合,独自,只好,从中
hierarchy,阶层,国务卿,总经理,议长
innovative,创新,后来,复苏,毒化
drip,滴下,正号,热情,开业
counsel,劝告,游说,归咎,激励
clam,蛤,鹰,选择,触摸
bandanna,大手帕,教育学,公平,年轻
spoil,宠爱,爱慕,大惑不解,爱慕
pot,罐,调羹,茶壶,平底锅
determinant,决定因素,喷泉,化学,监视(听)器
contractor,定约人,股东,董事,陛下
locomotive,火车头,面罩,绷带,摩托车
abandon,放纵,欺瞒,庇荫,趋奉
allude,间接提到,根源,代表,可谓
tarnish,晦暗,朦胧,背光,光明
colonial,殖民,港人,汉人,北京人
accounting,会计学,科技,科研,医学
outgrowth,副产物,(个人的)事,句点,一眼
mortar,臼,桶,便盆,钵盂
suppress,镇压,放逐,没收,开刀
intricate,复杂,单一,冰炭不相容,友好
wool,羊毛,金发,头发,假发
seemingly,表面上,反过来说,相似,类似
invariably,不变,平板,灵活,生动
mesmerize,使入迷,习惯,全心全意,着迷
measures,措施,笔法,常规,立场
authenticate,证明…为真,泄露,开矿,薄层
monochromatic,单色,天蓝色,黑色,蓝色
conversant,亲切,画蛇添足,冰炭不相容,可惊
entitled,有资格的,等同,辞典,历史
automotive,汽车,救护车,垃圾车,电车
subsequent,随后,刚才,即将,终于
flake,使成薄片,野餐,不及格,难以置信
sunrise,日出,流入,出来,排出
yolk,蛋黄,鸡蛋,蛋白,白金
commitment,信奉,同意,支持,不服
affect,假装,屏息,喘息,翘
homespun,家里纺织,同事,大概,跛的
boast,自夸,撒谎,掩盖,对证
popularity,流行,过渡,遗传,挂钩
extremity,末端,陉,中心,右边
terrain,地势,三角形,样子,身材
glowing,白热,荧光,阴影,闪光
tapeworm,绦虫,阿米巴,黄蜂,蜗牛
exalted,崇高,不三不四,百无聊赖,色情
jolting,令人震惊,你(们)的(所有物),贵重,碰巧
envelop,把…包住,想法,论证,(草木)枯萎
skyrocket,猛涨,延伸,改编,扩充
admit,承认,公认,鞭挞,批评
lampshade,灯罩,壁灯,吊灯,灯笼
textile,纺织品,矿产,特产,出产
tornado,旋风,顶风,阵风,暴风骤雨
controversial,引起或可能引起争论的,痛,实习,下雪
detective,侦探,调查,追查,禁止
fake,假的,摆样子,显示,伪托
medium,媒体,翻译,艺人,作者
immobilize,使不动,假的,找到,转移呼叫
unity,结合,互通,通航,生效
execute,执行,例行,普及,建设
sympathetic,有同情心,高高,摄影师,内服药
saturated,渗透,堵截,堵车,通风
vacuum,真空,三维,数位,南部
secrete,隐匿,避风,避难,躲闪
vaccine,疫苗,按摩,解剖,针灸
absurd,荒谬,不足为训,笔误,健全
location,位置,国务卿,国务委员,文职
whim,随意,不择手段,痛快,没有
deprive,剥夺,放逐,没收,刖
impose,施加影响,小人物,位置,令人讨厌的工作
apology,道歉,让步,酬谢,让路
chilly,寒冷,瞬间,一会儿,冰天雪地
sac,（生物）囊,普通,经历,卡迪根式开襟毛线衣
secretin,分泌素,思想,掺麻醉药/毒药于(食物、饮料等),大众
distance,距离,临近,相隔,逼近
disciple,门徒,讲师,学士,硕士
architect,建筑师,栋梁,钢琴家,心理学家
gravitational,心引力,财力,笔力,万有引力
comprehend,领悟,忠于,误会,认知
thigh,大腿,抵(反)抗,悔恨,敌人
pasture,牧场,殡仪馆,磁场,股市
pursue,从事,冒险,进入,变节
alter,改变,液化,表面化,合法化
dietetics,营养学,科研,科目,高科技
amplification,扩大,延长,改装,暴涨
neurotransmitter,神经传递素,承担,激起,刷子
excellent,优良,百读不厌,传神,龙飞凤舞
saliva,口水,白血球,痰,眼泪
hatchling,人工孵化的鱼苗或小鸟,同性恋者,流动,(疾病等)一次发作
backdrop,舞台背景,杯子,攀登,(滑)冰鞋
role,角色,人家,群体,人群
stimulate,激发,兴奋,加以,推动
scruple,踌躇,迫不得已,迫切,着急
conscious,意识到的,绘图表,分开,星期
adolescent,青少年,大人,芝兰,男孩子
rhythm,节奏,调式,灰尘,调频
spangle,（使）闪烁,图画,方式,扩充
postpone,推迟,跌价,提前,起伏
zeal,热忱,恭顺,客气,不耐烦
centigrade,摄氏（温度）的,孔,减弱,解救
discerning,有识别能力的,吸烟车(厢),楼下,画家
colloquialism,口语,梵语,西班牙语,白话
acquire,获得,得出,躲开,争取
survivor,生还者,途,发疯,鉴定
article,物品,摆设,必需品,表记
smother,覆盖,遮掩,笼罩,突出
configuration,轮廓,洪流,来历,病状
counteract,消除,洗刷,战胜,解渴
validate,证实,狡赖,公认,攻击
silversmith,银器匠,看法,可可粉,(音乐等)作品
conversion,变换,改名,变相,转向
brown,褐色（的）,黑人,错误,然而
grandeur,庄严,俨然,缓解,整洁
solemn,庄严,无助,哀鸿遍野,神经过敏
overtaxed,课税过重,建造,太空人,评价
chisel,砍凿,胃口,把…装罐,平面图
bump,碰（伤）,轻轻,结欠,拘留犯
layman,俗人,完全,审讯,痛苦
polarize,使极化,塑料(制品),外地人,毛纺
leaky,漏的,决不,远于,前后
rebel,谋反,出卖,篡夺,颠覆
sweeping,彻底,甚至,光是,一半
divorce,使分离,不熟悉的,离题的话,又
render,给予,强加,发汗,致使
yardstick,码尺,氨基,谓语,补语
utopian,乌托邦式,绞尽脑汁,构想,想法
contraction,缩短,收缩,浸透,延伸
rainbow,彩虹,层云,烟雾,硝烟
debtor,债务人,债权人,幸存者,不倒翁
escalator,电动扶梯,匙,同样,我们的
tide,潮汐,闪电,白煤,薄雾
neon,氖,现实,用,种类
studio,录音室,地下室,洞房,暗室
mathematics,数学,科技,科研,高科技
driftwood,流木,打算,到商业区,早期阶段
cavity,洞,鼓励,后果,［
vocational,职业,核工程,工程,事务
fumigate,烟熏,真正,光滑,记录装置
remaining,剩余,平衡,动态平衡,缺少
tragedy,悲惨,一路平安,哀鸿遍野,一触即发
skeptical,怀疑,倾向,相信,妒忌
shipwreck,船只失事,饥荒,冻害,地震
perplexing,令人费解,完全,成功,梳妆
trumpeter,喇叭手,便衣,退伍军人,警卫
interact,互相作用,发表,轻微,有害生物
vessel,容器,用具,警报器,铁器
prey,捕食,哺乳,用膳,罚酒
imaginative,富于想象力的,和…在一起,信封,女子
presumably,推测起来,突然,竭尽,或者
preliminary,预备,筹措,格式化,操持
comprehensible,可理解的,吹气,农夫,作家
shrinkage,收缩,暴涨,缩小,延长
device,器械,马蹄铁,化学武器,笪
grateful,感激,激动,幻想,感动
clan,家族,藏族,维吾尔,异教
soluble,可溶,岩石,在附近,多数
identifiable,可辨认的,原型,发光,喝
dated,陈旧,现有,新鲜,古老
gemstone,经雕琢的宝石,植物,衣服(虽为复数,推选
potent,强有力的,隐约,不法,不可告人
adaptive,适应,低于,配合,对称
diversified,多样化的,看出,下雨,变清澈
stipulation,规定,定时,额定,明文规定
motivation,动机,主意,眼光,风味
sunset,日落,起伏,跌价,延期
cast-iron,铸铁,白口铁,磁铁,不锈钢
sensitive,灵敏,机械,起死回生,不到黄河心不死
continuum,连续统一体,桌(台)子,永远,社团
satire,讽刺文学,缺点,建造,它本身
defend,辩护,笔战,狡辩,辩证
prerequisite,首要必备,新颖,女装,电扇
gap,缺口,洞穴,海口,洞口
prolific,多产,小题大做,一举两得,开头
prospecting,探矿,出版,测量,勘察
contender,竞争者,(动物的)项圈,精力充沛,说话方式
choreographic,舞蹈术的,脂肪,减少,身体
lunar,月的,宁可,建议,桃子
responsible,有责任的,祷告,糖果,痛苦
lore,口头传说,在…以前,产生,专心
brain,头脑,笔触,信心,精神
vigorous,健壮,无力,年青,白头
decline,婉言谢绝,回绝,归咎,鼓励
behalf,代表…,有,营救,白天
trial,实验,培训,试验,期考
aircraft,航行器,准备,桃红色,路边
plate,大片平面,试图,留下印象,上流社会
pest,害虫,阿米巴,标本虫,变形虫
crystal,水晶,硫磺,烃,白磷
tutor,家庭教师,特殊病例的分析讨论课,简要,羡慕
jellyfish,水母,鲍鱼,蟋蟀,蟑螂
sack,袋,背包,钱包,笆斗
governor,总督,杜鲁门,首脑,克林顿
divert,转移,调换,变速,变调
tray,碟,产业,高价,牌价
counterclockwise,逆时针的（地）,亲属,打算使(成为),绝望
wed,结婚,调情,约会,婚嫁
accusation,控告,栽赃,庇佑,弹劾
enrage,激怒,困扰,缠绕,搅乱
vertical,垂直,曲折,肥胖,憔悴
curator,（博物馆等）馆长,卫生间,大气(层),见解
microorganism,微生物,哺乳动物,物品,宠物
instantaneous,瞬间,实时,冰冷,不久
forage,草料,烟火,食品,粱
novice,生手,才子,门外汉,高明
beat,打击,备课,补课,警钟
accessible,可接近的,正午,秘密,尽可能多
motion,运动,潮流,外流,奔流
retriever,能把猎物找回来的猎狗的一种,富裕,我亲自,乐意
transcript,抄本,原本,月历,样本
stand,站立,立,骑车,直立
communication,沟通,流行,遗传,接口
lobby,游说议员,领域,高于,使分开
cylinder,圆筒,薄片,洞窟,芯片
consumer,消费者,不速之客,购买者,接受者
arsenal,兵工厂,监狱,厂子,公安局
prosperous,成功,挫败,覆灭,崩溃
spinning,旋转,转来转去,滚动,摇动
conjectural,推测,发现,公认,坚持
compel,强迫,摆弄,勉强,寻开心
degrade,使降级,背黑锅,中式,得意
exaggerate,夸大,吹牛,自夸,隐瞒
contradict,同…矛盾,一般,不同,事情
boundless,无限,比较,熬煎,至少
scissors,剪刀,纺锤,斧头,刀口
judicious,有判断力,大门,履行,每
compute,计算,笔算,比量,运算
complicity,同谋,筹措,计划,图谋
repertoire,（剧团等）常备剧目,悲剧,喜剧,电视剧
attractive,吸引人的,通常,在附近,大约
disinterested,无私,大公无私,清廉,不三不四
terribly,可怕,狭窄,动人,讨厌
spiny,多刺,火车司机,参加,烟草
annoying,恼人,可怕,动人,不得人心
lace,带子,松紧带,背带,表带
benefit,有益于,支配,超越,危害
thermodynamics,热力学,医学,科研,科目
taste,品味,点心,拔丝,滑溜
ratify,批准,不准,签证,打印
plainly,清楚,查出,察觉,知悉
tedious,单调乏味,变色,迁怒,赌气
bandmaster,乐队指挥,海岸线,畏缩,贪吃的人)
vigor,精力,兵力,视力,力量
avocational,副业,航运,买卖,工程
stubborn,顽固,笨口拙舌,灵活性,短小精悍
vitalism,活机论,彻底,仁慈,凝视
timber,木材,石头,木制,铁锈
varnish,清漆,靛青,染料,尼龙
reliant,依靠,以便,跟,通过
inspiring,使人振奋,助长,兴奋,杜绝
discreet,小心,强调,并列,饶恕
commit,犯（错误）,逗留,首领,理想
compensate,补偿,增值,加油,加长
stifle,扼杀,约束,操纵,超过
dorsal,背部,腰部,胸膛,怀抱
transcontinental,横贯大陆,图,机械,低声
cite,引用,介绍,参考,注解
aversion,厌恶,博爱,宠坏,爱恋
prosperity,繁荣,鼎沸,安生,衰落
entertainer,演艺人员,毛线,带子,耕作
absolute,绝对,也,不妨,还
constrain,抑制,主宰,制约,封锁
standardize,使符合标准,起,广大,开玩笑地
supposition,假定,由此可见,凡是,不然
excuse,原谅,权衡,操心,同情
reform,改革,退位,断绝,镇压
subsist,供养,遵循,触犯,背离
terrestrial,陆,粉碎,(汽车后部)行李箱,列举
arms,武器,常规武器,细菌武器,生物武器
sloop,单桅帆船,收取,有差异的,最高点
ecologist,生态学者,卷轴(筒,较量,你自己
postoperative,手术后的,真正,建筑式样或风格,许多
bizarre,奇异,迷住,习惯,不寒而栗
concurrent,协作,摸索,做出,面临
facet,面,薄的,伙伴,交易所
softwood,软木材,伤害(感情),只不过,同事
eligible,合格,别开生面,可以,特定
dietitian,营养学家,形状,(英)饼干,人民
bald,光秃,队长,内部,使发烧
warrantable,可证明为正确的,丢失,产生,(纸牌)红方块
survivability,存活率,比例,倍数,百分数
lumbering,采伐林木,岔路口,大气(层),日常饮食
convenience,便利,压制,控制,超过
disrepute,坏名声,悲哀,心灵,规定饮食
extinct,不再活跃,突发,销毁,失去
sanction,批准,盖章,签证,不准
foresee,预见,主张,眼光,偏见
dismay,沮丧,图谋,擘画,败兴
landing,着陆,着,不期而遇,掉转
displacement,移置,改口,掉换,交换
financing,筹措资金,洗澡,无脂肪的,旅客
humanistic,人文主义,法理,辩证唯物主义,学问
ancestry,家系,语系,母系,系列片
misconception,误解,偏爱,相识,爱慕
starch,淀粉食物,为...伤心,希望,那时
continuation,继续,恶性循环,断奶,一再
tractor,拖拉机,起重机,处理器,电梯
gourmet,美食家,创造者,研究员,制造者
formulate,系统地阐述（或提出）,拔,在那时,新闻报道
evidence,证据,伪证,资源,本源
premium,高级,患难,低级,上流
overtax,课税过重,在…里面,繁忙,刺激
passion,激情,民意,本意,敌意
cornet,短号,钢琴,风琴,琴弦
panic,恐慌,宁静,对得起,抱愧
feminist,女权主义者,汇报,一会儿,几个
intelligent,聪明,大胆,愚蠢,断然
consternation,惊愕,败子回头,杯弓蛇影,退避
nonverbal,不用语言,五,朋友,导游书
persistent,坚持不懈,推测,公认,主持
schedule,计划表,流程图,名著,波谱
harmonious,和谐,狭窄,周边,平衡
prescribed,规定,明文规定,裁定,定局
crow,乌鸦,天鹅,吐绶鸡,苍鹭
acidic,酸的,刚性,机动性,惰性
excel,胜过,低于,超龄,不比
sovereignty,主权,权利,领导权,民权
