#word,meaning,option1,option2,option3
minute,细微,粗劣,深厚,和平
pinnacle,尖塔,宝塔,动物园,伊甸园
shallow,浅的,糖果,固定,歌手
visualize,想象,思想,联想,构想
reef,礁石,大理石,鹅卵石,蛋白石
indulge,纵容,欺骗,任凭,迷惑
infinite,无限,接受,尽管,不外
terror,恐怖,余悸,吃不服,吃惊
deuterium,氘,毒气,阿摩尼亚,氧气
traction,拖拉,主动,浪费,认真
explicit,直言,乱说,倾倒,多嘴
downtown,往或在城镇中心区/闹市区(的),你们自己,直播,沙
smuggle,走私,迟暮,压迫,破晓
treble,最高音部,接近,革命党人,我的
outset,开端,动工,开学,开车
vicious,恶毒,暴虐,那些,罪恶
comprehensive,广泛,琐细,平衡,调和
severe,激烈,入木三分,活跃,无情
laborious,费力,艰巨,不怎么样,神秘
bug,虫子,鲍鱼,蟋蟀,蜻蜓
astrology,占星学,踱步,公告,(测验中)成绩
dizzy,头昏眼花,晕船,瘫痪,窒息
revolt,反抗,抵抗力,冲击,捍卫
charge,装满,挖掘,镶嵌,埋葬
scrape,刮,麻烦,学时,陈列
buckle,皮带扣环,船舶,(使)转动,分布广的
wedge,楔,必须,谈话,(小山)山腰
acquaint,使熟悉,旁白,一小撮,深切
amplify,扩大,转向,延长,改编
compatible,兼容,没有,莫逆,对称
equilibrium,平衡,足够,盈余,抽出
trifle,小事,遗恨,丑闻,机密
tender,温柔,虔诚,虚伪,驯服
studious,故意,无人,莫非,不要
region,地区,北国,林地,区域
toddle,(尤指幼儿)摇摇摆摆地走,鼓励,乐趣,卫星
bamboo,竹类,(人口的)聚居,包,倾泻
preoperative,外科手术前的,成立,可动,吉他
combat,搏斗,动武,打伤,驯服
label,把…称为,印象,后面,辐射线
flesh,肉体,上身,酵母,下半身
subtract,减去,补遗,裁员,淘汰
approximate,接近,俨然,比如,相似
grind,磨,捕捞,打扫,板擦儿
fiction,小说,文学,特写,本子
switch,转变,形成,重申,衍变
hearing,听,茶碗,烟灰缸,信箱
equal,胜任,任职,包干,常任
squirt,注射,针灸,扎针,手术
topsoil,表层土,影响,(职位的)空缺,使相信
chap,家伙,细菌武器,步枪,常规武器
junction,交汇处,终点,居所,阿曼
web,蜘蛛网,针,吊钩,终端
symposium,座谈会,大会,国会,分会
fruition,实现,召开,颁行,促成
outlaw,逃犯,罪人,杀人犯,政治犯
entrenched,确定,确认,测定,裁定
Bible,圣经,文献,便览,文艺
synthesis,合成,均分,并入,分派
exceed,比…大,例如,适应,不比
export,出口,咕噜,赘述,低语
bear,粗鲁的人,卖,(用于否定句、疑问句等)什么,教友
subdue,使屈服,陷落,覆没,战胜
otherwise,否则,除了,因为,就此
appreciable,可察觉的,命运,毛线,面霜
idle,无效,白白,顶事,含糊
exert,施加,发明,表态,重申
fleeting,短暂,临时,半天,多年
bitter,辛酸,悲伤,凄惨,忧虑
diet,饮食,早餐,生计,午餐
address,向…讲话,需要,猪肉,指挥者
line,(使)排成行,污染,营地,勇敢地面对(危险等)
depart,离开,包围,逼近,围绕
scurry,急跑,绘画者,剥削,结果
unravel,解开,卸下,安全带,糊
precarious,危险,安闲,神经过敏,危难
nullify,使无效,动态平衡,抽出,足够
desert,离弃,痕迹,代…问好,有名
peculiar,奇怪,不见得,奇迹,突然
shrewd,诡诈,粗暴,规矩,诚挚
prosaic,单调,盎然,神奇,尴尬
infect,传染,感染,引人注意,免疫
feeble,虚弱,轰轰烈烈,险峻,根深蒂固
negative,消极,不辞辛苦,积极,半路出家
taboo,讳忌,听力所及距离,阻拦,旋转
cube,立方体,界面,圆锥体,顶角
sediment,沉淀物,文物,原生质,金属
garbage,垃圾,豆渣,红宝石,煤渣
quandary,困惑,专心,安土重迁,习以为常
inexorable,不为所动,深思,动心,胡思乱想
notion,概念,笔录,意义,线索
ideal,空想,想象,思想,动心
peninsula,半岛,暗滩,草地,彼岸
majority,多数,稠密,有的,百分之百
turf,草皮,毛,纤毛,鞭毛
option,选择,招致,募集,采种
aerodynamics,空气动力学,到达,善良,放置
proficiency,精练,渺茫,莫须有,无疑
respond,回答,吹牛,标榜,对证
indefinite,不明确的,画蛇添足,改过,违禁
desirable,值得向往,耕作,由…引起,同事
proficient,熟练,成熟,用功,半路出家
rampant,蔓生,浪荡,无所谓,不羁
vent,发泄（情绪）,结实,十(个,联系
identical,相同,同屋,步调一致,不约而同
cruise,巡航,航空,航行,对开
provision,准备,筹措,格式化,操持
sole,脚底,扳手,翅膀,宝座
mutter,喃喃低语,现款,知道,缺乏
demolish,拆除(建筑物等),复原,消灭,复苏
profound,完全,一定,大多,多于
hub,轴心,活塞,螺丝钉,钉子
judgement,判断,识货,挪用,使用
impulse,冲动,感激,想象,感动
patently,明白,洞察,意识,知悉
allegiance,忠诚,狡诈,和善,缓和
whilst,当...的时候,或许,自从,一千
dedicate,献身,已故,不讳,毙命
disrupt,使分裂,皮(肤),抄本,钉住
vernacular,本国语,系,院子,部队
delight,(使)喜悦,愿意,搁,激励
mediate,调停,改装,格式化,筹措
solicit,教唆,强制,恶作剧,强迫
deceive,欺骗,糊弄,欺瞒,骗取
alight,落下,剥落,伸缩,倒塌
transition,过渡(时期),变异,演变,恶性循环
speciality,专业,现成,国产,额外
revive,(使)复活,女王,背叛,对..感到抱歉
manacle,镣铐,脚镣,斧,桌灯
excess,过量,胜过,比如,仅次于
generate,使发生,夹入,(使)厌烦,今天
clasp,钩住,令人感动,坏脾气的,终结
avoid,避免,避孕,避讳,得出
strain,拉(绷)紧,阻止,统治,作出
distend,（使）膨胀,除…外,仪表,(英)飞机
disc,磁盘,硬盘,文具,软盘
pin,(用别针)别住,起源,递,(使)平静
rendezvous,会合,订婚,调情,追求
territorial,方,边界,基地,战场
cervix,颈部,怀抱,肩膀,脖颈儿
property,财产,价格,遗产,物价
circus,杂技场,磁场,殡仪馆,股市
surgery,手术室,人民大会堂,蜂房,车厢
practical,实践,大功告成,召开,败坏
dynamite,炸药,地雷,核弹,炸弹
plausible,似乎合理,不断,问,手杖
band,缚,投射,栓,卷曲
hierarchy,等级制度,旅行,对..感到抱歉,葬
counsel,辩护人,阿姨,陪审团,教师
equivocal,意义含糊,刮脸,(文章的)一节,小刀
glue,胶,石板,钢笔,信封
clam,蛤,这样的人,其间,特别
spoil,(食物等)变坏,油墨,经由,偶然性
vice,老虎钳,夹子,螺丝刀,钻
locomotive,机车,跑车,车辆,火车
panorama,全景,场面,古迹,幻影
placard,海报,便条,呈文,通报
abandon,遗弃,舍弃,牵连,舍命
allude,间接提到,／,发明者,于…之间
tarnish,失去光泽,耀眼,背光,透明
orthodox,正统,国立,集体,本职
lucid,透彻,详细,对称性,调匀
colonial,殖民地的,大头针,联系,援助
bolt,螺栓,电子元件,辐条,动滑轮
spouse,配偶,夫妇,哥哥,并蒂莲
cane,(竹,堆,复习,身强力壮的人
foam,泡沫,岩浆,大浪,浪花
doubtless,很可能,健全,正义,存在
suppress,隐瞒,撒谎,掩盖,自夸
intricate,复杂难懂,战斗机,议案,战士
anchor,停泊,教导,劳教,到达
seemingly,看来,是否,所以,由此可见
fend,保护,侍候,保镖,关照
invariably,不变,固定,无理,生动
notary,公证人,调解人,保证人,被告
burglar,夜盗,发烧,监听,农场
elastic,灵活,精干,短小精悍,对答如流
legitimate,合理,不对,不足为训,莫名其妙
influence,左右,真正,其实,不免
cramp,铁箍,存储器,算盘,浏览器
subsequent,继…之后,更新,勃兴,是
flake,肌膈,射线,流域,呼吸
explosion,爆炸,折射,闪烁,燎
commitment,承担义务,推辞,会谈,签订
affect,感动,轰动,影响,有关
gene,基因,八卦,牌子,题名
boast,以有…而自豪,外面,投篮,来自东方
terrain,地势,多边形,三角形,身材
torment,痛苦,悲喜交集,欢腾,大快人心
perceptible,可以感觉到的,可谓,起源,反映
textile,纺织品,器具,容器,矿产
tornado,飓风,东风,冰排,冰山
controversial,引起争论,很,那么,类似的一个
detective,侦察(用)的,参加,夹克,憔悴
fake,假的,闹事,搬弄,伪托
psychological,心理(上)的,一对夫妇(情侣),综合,结合
medium,中等,平常,简易,高级
burial,埋藏,插入,掰,堵塞
repudiate,拒绝,回绝,鼓励,订立
execute,实施,腐败,吸毒,奉行
sympathetic,同情,谅解,放心,包涵
flap,拍动,逼真,问候,你们的
vacuum,真空吸尘器,矿山,场地,(高声音)遮掩(低声音)
dubious,可疑,拥戴,亲信,认真
vaccine,牛痘苗,自豪,认错,国家
absurd,不合理的,安祥,标签,住房
innocuous,（行为,穿过,唱片封套,给…取名
misery,痛苦,凄惨,大快人心,悲喜交集
deprive,免去…的职务,发现,简单,有希望的
minor,未成年人,大人,男孩子,芝兰
impose,把…强加于,政党,钢笔,残酷
fidget,烦躁之人,砖,军队,终于
pimple,疙瘩,唯一,赞同,最近
prejudice,偏见,异议,主张,政见
temptation,迷人之物,活着,受局限的,可靠
invest,投资,财贸,出口,进出口
tremble,颤抖,失足,栽跟头,绊倒
frantic,疯狂,狂热,不仁,崩漏
economic,经济学的,祖国,在…以前,相反(事物)
architect,缔造者,议长,一秘,专员
thigh,股,首,道,桌
prophecy,预言,腰带,生物学家,领导
pasture,牲畜饲养,同意,劝说,申请
pursue,追赶,渐进,却步,推进
alter,改变,情绪化,商业化,僵化
tantalize,挑惹,刁难,寻开心,愚弄
bruise,青肿,裂痕,笔迹,瘢痕
ranking,队,议程,版次,日程
grieve,使悲痛,节日,涉及,纳闷
garment,衣服,大衣,哔叽,罩衫
variegated,斑驳,恶臭,淡,多姿多彩
arch,弓形物,窗户,天安门,闳
role,角色,鄙人,人群,大家
muster,召集,披露,独揽,监控
stimulate,鼓励,游说,激励,归咎
conscious,有意,尽可能,无人,特别
rhythm,有规律的循环运动,侦察(用)的,曾经,混合物
postpone,推迟,起伏,提前,巩固
zeal,热忱,索然,可敬,宾至如归
blindfold,眼罩,衬垫,面罩,床垫
ribbon,条带,背带,松紧带,安全带
acquire,学到(知识等),能手,敞开,无论什么东西(事物)
degenerate,退步,振兴,颁行,吸毒
doze,打盹,安眠,清醒,口渴
article,冠词,快的,公园,木板
caravan,拖车,越野车,汽车,计程车
smother,覆盖,赤裸裸,展开,笼罩
mercenary,唯利是图,崇高,自私,贞洁
configuration,轮廓,洪流,端详,来历
light,照亮,辐射,冒烟,衍射
rim,(圆形物的)边缘,照片,印刷,妨碍
sparkle,发火花,咆哮,爆裂,衍射
recede,后退,建设,例行,败坏
conversion,转变,巡回,变幻,重申
solemn,庄严,神经过敏,危难,大喜
chisel,凿子,斧头,刀口,板斧
bump,碰撞,转身,掉转,润滑
layman,凡俗者,人才,建筑师,高明
disentangle,解决,绕,安全带,涂抹
indignant,愤慨,动怒,得意,忧虑
render,翻译,笔译,今译,编译
brink,（峭壁的）边沿,磁性,感性,地区性
fuel,推动,强加,寄予,妨碍
debtor,债务人,幸存者,债权人,乞丐
escalator,自动扶梯,(通常作单数用)数学,狂热,连接处
tide,潮,白煤,闪电,水
cocaine,可卡因,毒药,有毒,白面儿
studio,播音室,车厢,人民大会堂,礼堂
thumb,拇指,拳头,巴掌,手指
worship,礼拜,祝福,祷告,朝圣
cavity,腔,容貌,桌布(可数),彻底
vocational,职业,核工程,工程,工作
pause,暂停,断电,止痛,休战
cordial,真诚,温和,忠诚,虚伪
tragedy,悲惨之事,碎块,流畅,微量
jam,突然用力推,步幅,在头顶上,防止
turbot,比目鱼之类,较量,领导,给
interact,相互作用,速效,反应,发酵
vessel,血管,动脉,脉搏,胞衣
prey,捕获,捕捉,劳教,搜查
imaginative,富有想象力的,使坚强,岸,可耻的人或物
presumably,推测上,包管,也许,莫非
empirical,经验主义,法理,才学,墨水
preliminary,预备措施,…以上,马背,逗留
device,谋略,五年计划,意向,有利可图
clan,氏族,吐蕃,家族,崩龙族
soluble,可以解决,炉火,群,分数
potent,(药、酒等)有效力的,宠物,量,使觉醒
knob,门把,行走,弹,背手
Fahrenheit,华氏,通常,离开,声明
session,一段时间,非…的本性的,混合,和...一起
ceramic,陶器,警报器,烟囱,食槽
sensitive,敏感,智慧,愚昧,糊涂
audiovisual,视听,听说,说,看得见
captive,俘虏,收获,投降,消灭
occupational,职业,核工程,工作,中保
dazzle,眩惑,骗取,欺瞒,放任
prerequisite,先决条件,环境,生态,空气
conjunction,接合,谣传,联网,流行
gap,间隔,气温,冰点,温度
filament,长丝,线,布线,毛线
carpentry,木器,短工,泥水匠,劳工
kit,用具包,机械,湖水,设计者
prolific,多产,开头,经济,小题大做
proposition,陈述,叙述,论述,记载
amalgamate,合并,众志成城,分别,崩溃
lunar,月球,地球,太阳黑子,太阳
vigorous,精力充沛,每个,学派,庞大
decline,衰落,看作,破败,新兴
behalf,利益,优点,弊病,缺陷
feature,(报纸的)特写,珍惜,写信(给),指导
trial,审判,判处,审讯,复审
aircraft,航空器,消防栓,容器,算盘
stock,备置,找到,保藏,寻机
crystal,石英晶体,整体,刚体,有机体
tutor,教,函授,引导,示范
sack,掠夺,绑架,不轨,断路
divert,使转向,地面,恰当,胆敢
jagged,锯齿状的,却,冰冻,安置
grit,勇气,彷徨,迫切,安然
get,到达,留,停泊,回归
fury,激烈,平板,活跃,锐利
reputable,名誉好的,今,飞机),扁平的块状物
column,专栏(文章),值得...的,藐视,不允许
melancholy,悲伤,凄惨,痛苦,忧郁
granule,小粒,一点,波束,珠子
illegal,不合法的,有用,拨云见日,不露声色
despatch,派遣,改组,改编,编遣
enlighten,启发,函授,辅导,唤醒
vertical,垂直,憔悴,笔挺,细小
nuance,细微的差异,第十九,掌握,规模大的
sledge,雪橇,桨,舵,螺旋桨
instantaneous,瞬间,多年,暂时,热力
pitfall,陷阱,不二法门,约束,长征
novice,见习修士,向北,技术(性)的,编织者
beat,打,乐器,燃烧,实用性
booth,小间,动物园,灯塔,主席台
funnel,漏斗形物,五(个,词语,抽水机
motion,打手势示意,(车间)主任,仁慈(好心)的行为,才能
transcript,正式文本,选票,本票,证明
turmoil,动乱,按兵不动,冷淡,鼎沸
belly,肚子,大肠,阴茎,阑尾
invert,颠倒,列为,摆布,罗列
stand,货摊,奶牛场,养鸡场,企业
communication,(,化合,聚会,有分歧
lobby,门厅,暗间儿,工作室,礼堂
cylinder,汽缸,手提箱,信箱,箱子
consumer,用户,老家,户头,政党
prosperous,繁荣,无情,太平,黄色
asymmetric,不对称的,待遇,油炸,(外科)手术员
compel,强迫,胁迫,强制,诱惑
chasm,深坑(,电影艺术,(大)猫熊,在...上面
degrade,使堕落,北方的地区,珍视(藏),改造
exaggerate,夸张,对质,吹牛,遮掩
native,本地人,华人,港人,边民
singular,独特,特定,可以,前所未有
savage,凶猛,沉重,无情,板滞
contradict,与…矛盾,完全,伸,危急
scissors,剪子,刀口,冰刀,剃刀
compute,计算,比量,笔算,运算
alliance,同盟,不结盟,拜把子,断交
gaol,监狱,法庭,人民法院,厂子
repertoire,（剧团等）常备剧目,远离中心,片刻,命令
attractive,吸引人的,挑起,诱惑,敦促
liable,常患…的,游戏,焦虑,白种
intuition,直觉,好感,反感,遥感
thermostat,自动调温器,分,精虫,是不是
centenary,一百年,学问,火,作品
consensus,共识,偏见,赘疣,鹅毛
commotion,骚动,萧条,太平,百孔千疮
headstrong,任性,不要,没有,力图
lace,系带,(光线的)束,大量,照顾
benefit,受益于,使人惊奇,演员,石膏
might,可能,有时候,竟然,无人
kidnap,诱拐(小孩),赦免,抢夺,断路
crown,给…加冕,全国人民,心灵,在周围
gasp,喘息,喘气,屏息,假装
tedious,冗长乏味,迁怒,担忧,愤慨
stubborn,棘手,最佳,上流,平凡
timber,木材,石头,木制,乌木
reliant,可靠,大材小用,就绪,天然
elderly,上了年纪,配备,汉堡包(即面包夹煎牛肉饼),今晚
automation,自动操作,鄙陋,雌,简朴
inspiring,鼓舞人心,结合,美好,边界
bulge,膨胀,收缩,蔓延,推广
discreet,有判断力,固定装置,所有物,热度
commit,把…托付给,呈送,呈,传送
compensate,弥补,补充,增值,补遗
overrun,超越误差,咀嚼,出口,学习
dorsal,背部,乳头,马背,腰部
cite,引用,参考,标点,附笔
nautical,船员,铁匠,舵手,锻工
odour,气味,集邮,爱好,乐趣
console,控制台,祭坛,坛,站台
customary,照惯例的,惊讶,正面,或许
paradise,天堂,灵魂,妖精,幽灵
furrow,犁沟,条纹,波纹,斑纹
constrain,约束,决定,妨碍,限制
supposition,猜想,臆测,预测,预料
electronics,电子学,科目,科技,科研
scant,不足,短少,现存,多余
notoriety,臭名昭彰,得意,折磨,待业
certificate,证书,清单,护照,执照
terrestrial,球,清除,不重要的,车闸
crisp,新鲜,一定,突出,盖世
demanding,要求高的,谋求,回忆,求爱
bizarre,奇妙,特别,不对,可疑
phosphor,启明星,火星,北斗星,宇宙
brilliant,卓越,一定,不像话,卑下
sigh,叹息,感叹,不做声,目瞪口呆
facet,面,线,钢铁,后来
generic,种类的、类属的,枕头,年轻,平静
eligible,合意,安然,打算,试图
rot,(使)腐烂,松鼠,自主,间隔
scold,责骂,竞争,咒骂,骂
