#word,meaning,option1,option2,option3
pugnacious,好斗,行动,暴行,毛病
rambunctious,骚乱,多情,薄情,衰退
polyandry,一妻多夫制,守卫,穿过,顶点
reed,芦苇,庙宇,对…做手脚,基地
braggart,吹牛者,借,挽回,条文
lunatic,疯子,隐士,受难者,瘫子
retard,妨碍,施加,范围,兴奋
irresolute,优柔寡断,警惕,迫切,不得已
escalate,扩大,改编,推广,膨胀
sinecure,挂名差事,空缺,文职,等级
vault,拱顶,贮藏,喝彩,(希望等)破灭
hilarity,欢乐,狂喜,欢腾,下跪
disoriented,无判断力,祷告,得到,山洞
abstinence,禁绝(尤指食物或酒),健壮,虽然...但是,学识
monumental,纪念碑的,商品,命令,引用
trident,三叉戟,适合,伦理,纸板
unimpressive,给人印象不深的,至上,上流,中间
instrumental,有帮助的,海军,宁愿,把..看作为
errand,差事,核工程,工程,事务
evaporation,蒸发,焦,烧毁,溶化
vindication,证实,表示,取决,起源
procure,取得,得出,防水,争取
uninitiated,外行的,阴郁,坏脾气的,调查
terrace,阳台,走廊,画廊,渗沟
hymn,赞美诗,口号,史诗,十四行诗
earsplitting,震耳欲聋,灵巧,不绝如缕,老
jealousy,猜忌,同情,自信,迷信
enervate,使虚弱,反常出格,图书管理员,(钢琴等的)音锤
theism,一神论,马克思主义,法理,浪漫主义
rubicund,(脸色)红润的,宠爱,游戏的伙伴,指挥者
infallible,绝不会错,有把握的,毛病,分离
interdict,切断(补给线),穿堂,句子,年级
critique,批评性的分析,鼠,袋,使舒适
score,乐谱,不等号,密码,括号
forbidding,(表情)冷峻的,的确,保姆,禁止
consistent,前后一致,黄的,治疗,规
carbohydrate,碳水化合物,状语,成份,补语
literati,文人,白面书生,学者,画家
quixotic,不切实际,巧合,不符,顺应
hiatus,空隙,裂缝,节点,内心
bare,暴露,败露,不力,关门
fatuity,愚蠢,卑怯,机智,按图索骥
lapidary,宝石工,似云,流,讨论
disjunctive,分离,团圆,三位一体,纠集
mimicry,模仿,留学,预习,补习
blithe,快乐,悲喜交集,欢腾,叩头
abase,贬抑,搁置,侧重,冷淡
supine,仰卧,依偎,横卧,蠕蠕
stylus,铁笔,毛笔,笔心,笔头
euphony,悦耳的语音,涂(盖)上,(用链条)拴住,大量
antipathy,反感,感觉,直觉,味道
statute,法规,婚约,宪法,卞
haggle,讨价还价,协定,迁就,会谈
debase,贬低,当选,中式,莫须有
adverse,敌对,不和,自己,紧密
gulp,吞食,饮用,吸吮,咀嚼
masquerade,伪装,懒洋洋,屏息,喘气
splashy,溅水,分别,叮,门口
skein,一束(线或纱),总是,工会,爱好音乐
retrace,回顾,纪念,求爱,谋求
survive,幸存,遗留,存在,便于
brazen,厚脸皮的,在(两者)之间,染上（病）,代替
hyperbole,夸张,遮掩,自夸,吹牛
oration,正式演说,摆龙门阵,叙述,谈到
quench,抑制(欲望),习惯于…,办公室,在...以后
persecute,迫害,无害,不利,防止
gracefully,优雅,多姿多彩,堂皇,文明
solidarity,团结,三位一体,联结,分裂
intern,实习生,选手,初学者,毕业生
propitious,顺利,糟糕,进退两难,出名
anthropology,人类学,医学,科技,科学
stagy,不自然的,部件,单位,薄头巾
transgress,冒犯,触怒,兵不厌诈,骗取
accessory,附属,归属,属于,取决
alluvial,冲积,喷射,堆积,遍布
collision,碰撞,刺激,着,转身
unprecedented,前所未有,专门,不凡,典型
dissuade,劝阻,游说,安抚,鼓励
contravention,违法,斩首,抢夺,处决
stereotype,固定形式,和…不同,(表示间接关系)给,春天
airborne,空气传播,区别对待,全人类,帆
imposing,壮丽,灿烂,妖艳,妖媚
asphyxiate,(使)无法呼吸,奖学金,诧异,兄弟关系
locate,坐落于,焦虑,感谢,出版
muniments,契据,协定,合同,租约
unbend,放松,转运,毒化,赶紧
tarpaulin,防水油布,报价,谋杀犯,鼻子
whistle,口哨,呻吟,发音,叫醒
crux,关键,敝,核心,无价
politic,有手腕的,糊涂,明白,笨口拙舌
pennant,(船上用的)信号旗,片断,上升,憎恶
detached,超然,恭顺,热心,索然
vaunting,吹嘘,隐瞒,吹牛,自夸
defer,推延,起伏,提前,巩固
erratic,古怪,神奇,明文,特别
palpitate,(心脏)急速而不规则地跳动,示意要求搭车,立即,营地
systematize,使系统化,文件,于是,地图
renaissance,复兴,改良,抓紧,毒化
admire,钦佩,确信,不服,引咎
stratagem,谋略,有利可图,巧计,五年计划
regularity,规律性,机动性,相似性,地区性
standstill,处于停顿状态,休会,止血,开展
histrionic,剧院,戏院,俱乐部,运动场
hemophilia,血友病,风湿,病灶,多发病
inconsonant,不协调的,低声,然后,(使)旋转
caustic,腐蚀性的,变化,运动会,期终考试
rail,咒骂,竞争,责骂,骂
pestilent,致死,使得,挑起,引人注意
crass,愚钝,灵活性,灵敏,胆小
amulet,护身符,道路,陷阱,屏蔽
nonthreatening,不威胁的,自从,虚弱,语法树
conflict,斗争,投奔,振兴,劳累
limb,肢(手或脚),印刷字体,抵制,只...)
cosy,温暖而舒适的,飘杨,幸运,曙光
conventionality,陈规陋习,规章,契约,晚宴
sewer,排水沟,平台,庭院,渗沟
litigant,诉讼当事人,年轻,成果,裁决
tranquil,宁静,镇静,落实,惊慌
debar,阻止,困扰,扰乱,激怒
recast,重铸,烟草,太阳眼镜,演员
mania,癫狂,流血,瘫痪,狂热
scandal,丑闻,秘密,机密,琐事
status,身分,古风,妖风,时尚
unblemished,无瑕疵的,画家,区分,性质
frieze,(在墙顶与天花板间起装饰作用的)横条,以为,筷子(常用复数),盖
smelt,熔解,领域,大的,更喜欢
cloy,(吃甜食)生腻,职务,加入,睡
detrimental,损害,方便,防止,不利
clinch,彻底解决,聪明,遍及,野生植物
exonerate,免除责任,请人来,休息时间,讥笑
crutch,支撑,陷入,沐浴,位于
marsh,沼泽地,草地,沙漠,群岛
refute,驳斥,狡辩,非议,丑化
beget,产生,突发,重现,散发
reverberate,起回声,速效,声价,盛名
detain,拘留,捕捉,劳教,坦白
defiance,反抗,不可抗力,冲击,防守
cripple,跛子,瘫子,残废,受难者
dissenter,持异议者,我们<主格>,废墟,走
contestant,竞争者,受雇,由大到小,城市商业区
theatrical,矫揉造作,屏息,喘息,翘
lament,悲伤,大快人心,开心,欢腾
tangy,强烈,暧昧,不可思议,可疑
obsolescent,即将过时,未成熟的,渴望,拥有
self-deprecation,自我贬低,打败,历史上著名的,(楼梯的)梯级
sliver,长条,高耸,英尺,英里
facsimile,复制本,原本,中文版,超文本
incarnate,具有肉体,跌倒,(广播或电视节目中的)一般知识测验,命令
rapt,专心致志,不经意,尴尬,警觉
loathe,憎恨,讨厌,抱屈,哀怨
detest,深恶,哀怨,向往,厌倦
outmoded,不再流行,其他,一年一度,打电报(给)
stipend,薪俸,关税,退休金,租税
seraphic,如天使般,美貌,现有,妖艳
offset,补偿,加长,增值,补遗
embargo,禁运令,警告,女演员,以…为基础
dowry,嫁妆,宝贝,财宝,寿礼
holster,手枪皮套,意识到,喜欢,产量
invective,猛烈抨击,吵架,竞争,责骂
sober,庄重,哀鸿遍野,清洁,神经过敏
roguish,捣蛋,挑衅,祝福,捏合
summation,总结,研制,综合,科研
immortal,流芳百世,腐败,刚健,荣幸
tragedian,悲剧演员,经商,在今晚,后悔
humidity,湿度,周长,冰点,面积
snatch,强夺,绑架,断路,偷窃
fastness,要塞,墓地,不毛之地,边卡
diversion,消遣,兜风,打赌,恋爱
heave,用力举,在近旁,招致(非难,奴役
rehearse,排练,扮演,高唱,音乐会
rejoice,喜欢,恋爱,理会,不摸头
courteous,彬彬有礼,尊敬,粗暴,漂浮
molten,熔化,镀锌,镀,拔丝
theology,神学,科研,课程,科学
affection,亲情,交谊,邦交,步骤
diagram,图解,援引,留言,附笔
hydrate,水化物,有机体,金属,文物
executor,遗嘱执行人,火苗,达到,获悉
fetus,胎儿,阴户,胞衣,阴茎
combustion,燃烧,燎,烧毁,爆炸
solace,安慰,慰问,帮忙,捐助
converse,相反的事物,私人,除去..污垢,意义
cumulative,累积,损耗,花费,结帐
activate,加速反应,短大衣,重要,衣袖
untimely,过早,贮藏,赔偿金,有天赋的
asparagus,芦笋,豆类,西红柿,黄瓜
subvention,补助金,赔偿金,信用,保证金
emulate,努力赶上或超越,教友,无人居住,手臂
recession,衰退时期,回忆,调查,唤起
jingoist,侵略主义者,力量,竟然会,履行
clientele,(医生、律师的)顾客,(非法)交易,好运,(行政)部
adaptation,(尤用于生物学)适应,高性能,中性,综合性
impeccable,无瑕疵的,(动词)不定式,妈咪(儿语),粉末
idiot,愚蠢的人,宝贝,笨蛋,半瓶醋
stigma,耻辱的标志,收获,耻辱,成就
cellar,地下室,教室,图书馆,暗室
sagacity,聪慧,不懈,灵活性,英勇
heartrending,令人心碎,美术,终生,木乃伊
brusque,唐突,兵不厌诈,触怒,纠缠
plunge,投入,入境,注入,入门
euphemism,婉言,诚恳,刚直,坦白
ruffian,残暴,苛刻,不道德,狰狞
apathy,漠然,不亢不卑,不吝,骄矜
regiment,(军队)团,针,廉价,鞠躬
feline,猫科,交通繁忙,迷路,解决(问题、困难等)
bristle,(毛)竖起,在上面,靠近,指望
elusive,难懂,光盘,事业,飞机)
encounter,遭遇,遂,挨打,共享
billowing,如波浪般翻滚的,使惊讶,正确,克(重量单位)
definition,(轮廓等)清晰,贬义,病理,端倪
phenomenal,显著,不露声色,非法,可疑
atone,赎罪,收费,索赔,征收
leery,机警,不敢越雷池一步,机械,笨口拙舌
colonnade,柱廊,局,轻松,价值
mantle,披风,大衣,衣装,长袍
enjoin,命令,颁布,集合,遥控
delinquency,失职,模糊,画蛇添足,犯规
crepuscular,朦胧,附近,黑暗,透明
upsurge,(情绪)高涨,断断续续,接受,性别
consequent,事物接连发生的,中心,楼梯,引起痛苦
impel,驱使,挑起,发汗,致死
warble,(尤指鸟)叫出柔和的颤音,同时代的人,劳动,塑料
athletics,运动,奔流,外流,潮流
overlook,俯视,瞩目,眺望,细看
blighted,枯萎,成熟,结果,吐穗
rescue,解救,护理,揩,供给
gabble,急促而不清楚地说,课时,签(名),违反
turbulence,骚乱,安谧,太平,扰乱
repeal,废除(法律),黑暗,拖,含金
pandemonium,喧嚣,荒凉,冷静,寂寞
sprig,嫩枝,恶劣)的,道路,第三十个
peptic,产生胃酶,差额,效果,烟草制品
dissonance,不和谐(的音调),病害,售书员,知晓
spartan,简朴,粗劣,文雅,鄙陋
convert,使改变(信仰等),冷的,近处,要求
fraught,充满,包罗,包含,表现
opulent,富裕,紊乱,蓬松,毒打
ancestor,祖先,大娘,前辈,同辈
primer,启蒙书,一大批,开拓,基本上
sinkhole,污水池,颤抖,等等,才能
sturdy,(身体)强健的,训斥,踝关节,感觉
constellation,星座,星体,星球,北斗星
militia,民兵,美军,步兵,日军
ewe,母羊,马背,许多,(复)海关(常常大写)
frowzy,不整洁的,哀鸿遍野,俨然,神经过敏
intermittent,断断续续,消极,负责,勤勉
refectory,(学院)餐厅,摊子,分号,小吃店
cavalier,骑士,海军,战士,伪军
cessation,中止,逐出,止血,断奶
entrancing,使人入神,入学,离开正题,一般
torso,躯干像,财产,躲避,捐献物
mordant,讥讽,笑话,丑化,拍案叫绝
scrutiny,细察,中止,来自北方,斑点
variation,变化,巡回,演变,一再
atheism,无神论,辩证唯物主义,浪漫主义,学问
allegory,寓言,本子,特写,传记
depredation,劫掠,犯法,绑架,盗窃
swift,敏捷,短途,暮,半夜三更
butt,用头抵撞,兵不厌诈,触怒,纠缠
logistics,后勤学,直到…为止,危险等),反向
iota,极小量,简化,他,客人们
segregate,隔离,对垒,互通,整合
hemostat,止血剂,发动机,熟练,筹备
dock,扣除...的一部分工资,(使)继续,］急流,踪迹
insanity,愚昧,大器晚成,饱经风霜,半吊子
plaster,抹灰泥,皮(肤),女士(对妇女的尊称),除去…的衣服
mislead,误导,拍摄,引导,指导
terse,简洁,冻僵,蓬松,柔软
brace,使稳固,平常,相同的人(或物),粗的
malice,恶意,感性,好感,灵感
compile,编辑,编印,编译,笔译
tailor,剪裁并缝制,血统,排列,建设
gaggle,鹅群,贝壳,经常,姨母
welsh,赖债不还,总线,蜂拥,满意
avalanche,雪崩,打破,陨落,堕入
conquer,以武力征服,呼吸,催促,黄色
stipulate,要求以...为条件,参加,采用,踪迹
acquainted,对某事物熟悉的,使人高兴的东西(或人),一站,游戏的伙伴
invertebrate,无脊椎的(动物),现实,一切,打包
rewarding,有益,不利,决定,不可逾越
remnant,残余物,水灾,汉堡包(即面包夹煎牛肉饼),地方性的
neurotic,神经病患者,顺序,假日,某(人或物)
urbane,温文尔雅,漂浮,孟浪,不耐烦
gestate,怀孕,发病,便血,不安
intrude,闯入,入门,渗入,跳进
deviant,越出常规,礼堂,(动物)交配,女子
motivate,促使,致死,吸引,寄予
radiant,发光,咆哮,衍射,散射
forfeit,丧失,衍生,流失,爆发
adhere,粘着,制备品,无,纸片
dissertation,专题论文,左方,发表,灌木
inane,无意义的,钟点,推断,悲痛
blueprint,蓝图,波谱,时间表,报表
finicky,苛求,瞩望,求爱,追逐
malpractice,玩忽职守,画蛇添足,搅混,失误
collage,拼贴画,其次,已经,比如说
nihilism,民粹主义(消灭一切旧体系建立新制度),打电话,唤醒,邀请书
recycle,再应用,面积,一段时间,经训练学到的
grove,小树林,松树,裂纹,枞树
elite,精华,宝贝,共识,短见
explore,探索,字斟句酌,科研,研究
considerable,可观,深刻,和平,暴风骤雨
terminology,术语,量词,关键词,谚语
impetuous,冲动,感恩,动心,吃惊
melon,甜瓜,无花果,板栗,蜜桃
parse,对...作语法分析,诗人,访问,哪些
infatuated,迷恋(人)的,害怕,修水利,大概
sedative,(药物)镇静的,坐下,同样,冰冻甜食
membrane,细胞膜,瓣膜,薄膜,血液
generator,发电机,动力机,马达,起重机
capsize,使船翻,独立派人士,抱歉,橙色
teetotalism,绝对禁酒,在上方,安逸,忘记
snuggle,挨近,堵截,渗漏,毗连
nicotine,尼古丁,毒药,毒物,白砒
cape,披肩,罩衫,斗篷,西装
allergic,过敏的,赢得,(足球等的)球门,管理人
emerge,出现,涌现,含水,包藏
embellish,装饰,仿造,制作,放置
distraught,心神狂乱,治疗,强大,建筑
repossess,取回,吞并,占据,性骚扰
clinical,冷静客观,房间,电击,坚定
miscellany,混合物,原生质,整体,介质
skirt,环绕,相隔,包围,混合
psychopathic,患精神病,向…行贿,挑选,交通繁忙
maintenance,维持,支撑,保温,存在
segment,部分,个别,多种多样,对偶
aesthete,审美家,设计,专门,被听到机会
stanch,制止(血液),停火,停滞,收盘
even-tempered,性情平和,金钱,输掉,禾本科植物
emend,订正,绘画,修订,调色
participant,参与者,伙伴,邻居,一起
impalpable,不易理解,放映(电影),鼻梁,从
choir,(教堂的)歌唱队,博物馆,相比,深长
convivial,欢乐,悲恸,下跪,不亦乐乎
reinforce,加强力量,捐助,慰问,慰藉
dolt,傻瓜,笨蛋,轨范,废物
nucleus,(原子)核,听到,冒险,关闭
snappy,精力充沛,饥饿,接…之后,歌剧(院)
emaciate,使瘦弱,郊游,团体,休息
gripe,抱怨,忌恨,哀怨,向往
enigmatic,神秘,奇特,莫名其妙,不可思议
relic,遗物,奖品,古物,摆设
speculative,推理,总结,类比,起草
interlace,交错,环绕,交叉,传输
incrustation,硬壳,贝壳,蛋壳,关节
acquiesce,勉强同意,狡赖,反驳,肯定
pantheon,万神殿,发喷嚏声,乐事,寿命
mote,微粒,波束,珠子,轮
unambiguous,不含糊的,景象,游行示威,说
corroboration,证据,货源,来源,财源
timid,胆怯,聪明,英勇,睿智
roost,栖息,风俗,挪窝儿,迁移
deportation,驱逐出境,洞穴,蒸汽,要紧
gnarled,粗糙,豪华,雄,人造
communicate,传送信息,流行,联网,接口
puissance,权力,特权,产权,知识产权
emit,放射(光、热、味等),外地人,标题,包围
inconsistency,不一致,心灵,寓所,她的(所有物)
creditable,值得称赞,同意,亲信,难以置信
veneer,(镶于劣质东西上的)镶面板,无畏,买主,平方
scenery,风景,蜃景,装饰,古迹
philanthropist,慈善家,技术员,郭沫若,创造者
bohemian,放荡不羁的(人),乘,指南,射击
unnoticed,不引人注意的,…界,困难,伤害(感情等)
gale,一阵(笑声),用墙隔开,还,未知数(量)
infection,传染,免疫,感染,激动
desertion,离弃,舍弃,埋没,断送
institutionalized,制度化的,拖,扩展,果酱
denote,表示,可谓,所谓,展示
wither,枯萎,跛足,成熟,微笑
impending,行将发生,相隔,相差,缠绕
appealing,吸引人的,日落,南方,从不
coruscate,闪亮,爆炸,发光,衍射
stigmatize,污蔑,讥诮,争议,辩驳
flask,烧瓶,盘子,便桶,圆盘
febrile,发烧,头晕,伤风,晕船
biography,传记,短篇小说,编年史,通讯
prevaricate,支吾其词,缓和,刚直,坦白
clarity,清楚,忘记,洞察,知悉
assiduous,专心,松弛,入迷,警惕
ignorant,无知,不稂不莠,博学,大器晚成
fishery,渔场,殡仪馆,股市,磁场
metallurgy,冶金,枯燥,跑,炸弹
tolerate,容忍,克制,不予,约束
plutocracy,财阀统治,一小撮,土壤,把…关在圈中
brood,孵蛋,七,根本,啼
cleave,分裂,合力,三位一体,分开
mime,哑剧表演,有,释出,达
mendacious,不真,射线,单位,游行者
blotch,(墨水等)大斑点,那么,舞曲,最高
corpuscle,血球,激素,碧血,血液
exhibitionism,风头主义,破(裂),名单,短讯
cumber,拖累,断送,相关,丢弃
critic,批评者,儿童,颜料,银行工作人员
infatuation,迷恋,迷住,迷惑,松弛
deactivate,遣散,免职,免除,裁撤
glorify,吹捧,趋附,妥协,包庇
frenzy,极度激动的状态,端庄,漂浮,宾至如归
topple,倾覆,转运,削弱,缓和
obedient,服从,违心,遵守,违背
